"","xcoord","ycoord","county","geoid","pforce","race","rf_furt","rf_bulg","rf_knowl","rf_verbl","rf_rfcmp","rf_vcact","rf_attir","rf_othsw","rf_vcrim","azn","ntv","wht_h","wht","blck"
"2378",1008052,242305,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"2379",1006476,237941,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2380",1007095,233235,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2381",1003758,243813,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2382",1012830,252768,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2383",1012830,252768,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2384",1012830,252768,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2385",1012830,252768,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2386",1020163,239987,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2387",1009792,250362,"Bronx",36005,1,"Black",1,0,1,0,0,1,0,0,1,0,0,0,0,1
"2388",1009792,250362,"Bronx",36005,1,"Black",1,0,0,0,0,1,0,0,1,0,0,0,0,1
"2389",1009792,250362,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2390",1020890,252289,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2391",1020890,252289,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2392",1020890,252289,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2393",1014830,248022,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2394",1021926,251272,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2395",1033560,239065,"Bronx",36005,1,"White",1,0,1,0,0,1,0,0,1,0,0,0,1,0
"2396",1009763,233742,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2397",1007374,244940,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,1,0,0,0,1,0,0
"2398",1022225,253087,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2399",1027535,261847,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2400",1008448,233098,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2401",1010474,238567,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2402",1012113,235669,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2403",1018546,242290,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2404",1008345,235949,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2405",1008345,235949,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2406",1008345,235949,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2407",1021558,240558,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2408",1027837,255726,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2409",1023825,253051,"Bronx",36005,0,"Asian / Pacific Islander",1,0,0,0,1,0,0,0,0,1,0,0,0,0
"2410",1023791,235443,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2411",1023791,235443,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2412",1005526,235713,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2413",1009957,244123,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2414",1007300,232787,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2415",1007069,259193,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2416",1007069,259193,"Bronx",36005,1,"White",0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2417",1024024,249804,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2418",1010970,236246,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2419",1010970,236246,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2420",1010970,236246,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2421",1010970,236246,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2422",1007923,236489,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2423",1006750,238621,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2424",1006750,238621,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2425",1009999,259896,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2426",1027317,249427,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2427",1012582,236196,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2428",1007197,238731,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2429",1012375,235939,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2430",1010554,243434,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2431",1014728,255667,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,1,1,0,0,0,0,1
"2432",1014728,255667,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2433",1014728,255667,"Bronx",36005,0,"Black",0,0,1,0,0,0,0,1,0,0,0,0,0,1
"2434",1014728,255667,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,1,0,0,0,0,0,1
"2435",1022757,261580,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2436",1022782,261576,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2437",1022757,261580,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2438",1022338,262660,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2439",1006908,237935,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2440",1027271,262510,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2441",1021902,251875,"Bronx",36005,0,"Black",1,1,1,0,0,0,1,1,0,0,0,0,0,1
"2442",1021431,252479,"Bronx",36005,0,"White - Hispanic",1,0,0,0,1,0,0,0,0,0,0,1,0,0
"2443",1023987,250799,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2444",1008116,247427,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2445",1025700,244713,"Bronx",36005,1,"White - Hispanic",1,0,0,0,1,0,0,0,0,0,0,1,0,0
"2446",1025700,244713,"Bronx",36005,1,"White - Hispanic",1,0,0,0,1,0,0,0,0,0,0,1,0,0
"2447",1011102,234239,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2448",1015129,254924,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2449",1026555,262417,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2450",1018323,243096,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2451",1014592,237589,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,1,0,0,1,0,0
"2452",1022888,240882,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2453",1015760,236927,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2454",1015760,236927,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2455",1023078,240343,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2456",1010183,241018,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2457",1023396,254026,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2458",1020514,239891,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2459",1022066,260003,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2460",1010956,248290,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2461",1028387,264188,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2462",1011009,248494,"Bronx",36005,0,"White - Hispanic",1,1,0,0,0,0,0,0,0,0,0,1,0,0
"2463",1018562,240735,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2464",1026274,262148,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2465",1011718,249007,"Bronx",36005,1,"Black",1,1,0,0,0,0,0,0,1,0,0,0,0,1
"2466",1022512,247579,"Bronx",36005,0,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"2467",1006476,237941,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2468",1008448,236188,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2469",1008345,235949,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2470",1025832,238687,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2471",1006305,232943,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2472",1003125,233611,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2473",1013848,236017,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2474",1020260,255034,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"2475",1008214,236003,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2476",1008345,235949,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2477",1026694,251676,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2478",1011549,236117,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2479",1012116,249791,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2480",1012116,249791,"Bronx",36005,1,"White - Hispanic",1,0,0,0,1,0,0,0,0,0,0,1,0,0
"2481",1011459,248161,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2482",1011459,248161,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2483",1011459,248161,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2484",1031495,242545,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2485",1009776,236758,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2486",1009360,235365,"Bronx",36005,0,"White - Hispanic",1,1,0,0,0,0,0,0,0,0,0,1,0,0
"2487",1008695,238265,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2488",1010451,257637,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2489",1006908,237935,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,1,0,0,0,0,1
"2490",1011878,242101,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2491",1005225,235349,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2492",1020439,255033,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2493",1020439,255033,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2494",1020422,255304,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2495",1007366,243161,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2496",1021181,247653,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2497",1030110,248042,"Bronx",36005,1,"White",0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2498",1029675,245606,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2499",1008855,250770,"Bronx",36005,1,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"2500",1017170,241120,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2501",1033522,254480,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2502",1014736,236773,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2503",1012788,238406,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2504",1027007,262220,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2505",1010693,260394,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2506",1027340,254538,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2507",1023157,249219,"Bronx",36005,0,"White - Hispanic",0,1,1,0,0,0,1,0,0,0,0,1,0,0
"2508",1009519,236589,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2509",1009519,236589,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2510",1025615,256711,"Bronx",36005,0,"Black",1,1,1,0,0,0,0,1,0,0,0,0,0,1
"2511",1005133,235287,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2512",1026396,244077,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,1,0,0,0,0,0,1
"2513",1010948,243509,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2514",1010948,243509,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2515",1007365,243785,"Bronx",36005,0,"White - Hispanic",0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2516",1022096,247462,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,1,0,0,0,0,1
"2517",1021201,253791,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2518",1006742,236129,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2519",1010031,242187,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0
"2520",1014314,250555,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2521",1007649,241385,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2522",1007649,241385,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2523",1030806,255847,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2524",1010531,250355,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2525",1021492,239265,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2526",1026815,261916,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2527",1010948,243509,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2528",1006782,232638,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2529",1004309,243167,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2530",1004309,243167,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2531",1004309,243167,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2532",1004981,243508,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2533",1004309,243167,"Bronx",36005,1,"Black",1,0,0,1,1,0,0,0,0,0,0,0,0,1
"2534",1004309,243167,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2535",1026699,236982,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2536",1007288,236469,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2537",1011459,248161,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0
"2538",1013879,239551,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2539",1021488,254898,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2540",1026413,261527,"Bronx",36005,1,"Black",1,1,0,0,1,0,0,0,0,0,0,0,0,1
"2541",1007034,236608,"Bronx",36005,1,"American Indian / Alaskan Native",0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2542",1007562,244048,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2543",1026818,244856,"Bronx",36005,0,"White",0,0,1,0,0,0,0,1,0,0,0,0,1,0
"2544",1013041,238156,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2545",1026355,237490,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2546",1026355,237490,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2547",1026415,262426,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2548",1014904,235891,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2549",1014904,235891,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2550",1014904,235891,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2551",1014904,235891,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2552",1014904,235891,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2553",1024713,246696,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,1,0,0,0,1,0
"2554",1030226,246637,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2555",1030226,246637,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2556",1020315,241487,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2557",1008715,236871,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2558",1008661,235809,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2559",1010735,258323,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2560",1010929,246421,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"2561",1009834,247208,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2562",1007207,237413,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2563",1014976,247931,"Bronx",36005,1,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2564",1020454,240711,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2565",1008214,236003,"Bronx",36005,1,"White",0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2566",1038144,254732,"Bronx",36005,1,"White",1,0,0,0,0,1,0,0,1,0,0,0,1,0
"2567",1038144,254732,"Bronx",36005,1,"White",1,0,0,0,0,1,0,0,1,0,0,0,1,0
"2568",1018836,243579,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2569",1009562,254560,"Bronx",36005,1,"Black",0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2570",1007586,232186,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2571",1010442,259600,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2572",1010442,259600,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"2573",1023783,267503,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2574",1025485,268872,"Bronx",36005,1,"American Indian / Alaskan Native",0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2575",1007921,232776,"Bronx",36005,1,"Black",1,0,0,0,0,1,0,0,0,0,0,0,0,1
"2576",1020070,255522,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2577",1020070,255522,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2578",1020070,255522,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2579",1006487,233568,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2580",1024056,242689,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"2581",1018051,243130,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2582",1026555,262417,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2583",1032869,259372,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2584",1022722,262502,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2585",1027294,262498,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2586",1025070,244539,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2587",1025070,244539,"Bronx",36005,1,"Black",0,0,0,0,1,1,0,1,1,0,0,0,0,1
"2588",1025070,244539,"Bronx",36005,1,"American Indian / Alaskan Native",0,0,0,0,1,1,0,0,1,0,1,0,0,0
"2589",1026579,245113,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2590",1026579,245113,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2591",1026579,245113,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2592",1006858,233363,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2593",1005225,235349,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2594",1028037,262690,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2595",1008394,232514,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2596",1018179,242882,"Bronx",36005,0,"Black",0,0,1,0,0,0,0,0,1,0,0,0,0,1
"2597",1018179,242882,"Bronx",36005,0,"Black",0,0,1,0,0,0,0,0,1,0,0,0,0,1
"2598",1016145,259815,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0
"2599",1009428,249139,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2600",1007197,238731,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2601",1017355,234183,"Bronx",36005,0,"White - Hispanic",0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2602",1008563,237960,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2603",1028031,262712,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2604",1006627,233163,"Bronx",36005,1,"White - Hispanic",1,1,0,0,1,0,1,0,0,0,0,1,0,0
"2605",1011740,256343,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2606",1025582,266579,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2607",1009799,262887,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2608",1011889,239235,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2609",1022413,247926,"Bronx",36005,0,"White",1,1,0,0,0,0,0,0,0,0,0,0,1,0
"2610",1010257,248767,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2611",1005599,235599,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2612",1007197,238731,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2613",1007197,238731,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2614",1007244,238841,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2615",1013068,238404,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2616",1007824,250419,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,1,0,0,0,0,1
"2617",1026701,262349,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2618",1025582,266579,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2619",1013024,238107,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2620",1009699,248848,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2621",1012246,251792,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2622",1020854,251064,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,1,1,0,0,0,0,1
"2623",1020854,251064,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,1,1,0,0,1,0,0
"2624",1010613,257211,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2625",1027383,261982,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2626",1014610,248711,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2627",1017948,241204,"Bronx",36005,0,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2628",1017948,241204,"Bronx",36005,0,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
